source_family,source_project_id,final_project_id,application_stage,application_scope,action,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,reported_construction_year,reported_land_sqft,year_source,units_source,building_source,land_source,decision_source,decision_reason,evidence_ids,evidence_urls,confidence,unresolved_caveat,reviewer,review_date,status
residential,residential_tieback_14313240020000,residential_tieback_14313240020000,building_measurements,unresolved_building,,2018,4,5855,4800,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,The exact four-unit permit and tied assessor cards identify the completed 2018 building.,permit_2910464/current_pins_14313240020000_14313240030000,NA,,,,,
residential,residential_tieback_16012070380000,residential_tieback_16012070380000,building_measurements,unresolved_building,,2007,5,13308,5271,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,A completed five-unit permit and the five-unit successor condominium cohort identify the completed 2007 project.,permit_1659594/condo_base_1601207051,NA,,,,,
residential,residential_tieback_16012250060000,residential_tieback_16012250060000,building_measurements,unresolved_building,,2017,6,12939,6000,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,An exact completed permit and duplicated tied-PIN cards identify one six-unit building.,permit_2662400/current_pins_16012250060000_16012250070000,NA,,,,,
residential,residential_tieback_16014090530000,residential_tieback_16014090530000,building_measurements,unresolved_building,,2010,6,11024,6013,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,Two exact three-unit permits and two three-unit successor cohorts identify one six-unit two-building site completed in 2010.,permits_2156908_2156907/condo_bases_1601409065_1601409066,NA,,,,,
residential,residential_tieback_17051160110000,residential_tieback_17051160110000,building_measurements,unresolved_building,,2011,5,8380,5318,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,The five-unit permit and five-unit successor condominium cohort identify a completed 2011 building despite the permit status.,permit_2189499/condo_base_1705116130,NA,,,,,
residential,residential_tieback_17053080540000,residential_tieback_17053080540000,building_measurements,unresolved_building,,2008,6,16000,6345,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,An exact completed six-unit permit and the successor condominium cohort identify the same 2008 project.,permit_1941475/condo_base_1705308126,NA,,,,,
residential,residential_tieback_17053210120000,residential_tieback_17053210120000,building_measurements,unresolved_building,,2008,5,8200,4050,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,The five-unit new-construction permit and five-unit successor condominium cohort identify the completed 2008 project.,permit_1697792/condo_base_1705321039,NA,,,,,
residential,residential_tieback_17063260150000,residential_tieback_17063260150000,building_measurements,unresolved_building,,2008,6,12404,5926,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,An exact six-unit permit and the six-unit successor condominium cohort identify the completed 2008 project.,permit_1837685/condo_base_1706326045,NA,,,,,
residential,residential_tieback_17203090110000,residential_tieback_17203090110000,building_measurements,unresolved_building,,2007,6,9700,6204,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,An exact completed six-unit permit and the six-unit successor condominium cohort identify the completed 2007 project.,permit_1725170/condo_base_1720309044,NA,,,,,
residential,residential_tieback_14293010030000,residential_tieback_14293010030000,building_measurements,unresolved_building,,2017,6,7516,6264,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,"User approved 2017 completion proxy for 1517 W Diversey, a separate six-flat on two reported 3132-square-foot parcels. Count repeated building area once. Adjacent1513 remains separate.",permits_100580959_100580966/assessment_2022/https://www.loopnet.com/Listing/1513-1517-W-Diversey-Pky-Chicago-IL/20030790/,NA,,,,,
residential,residential_tieback_14314280030000,residential_tieback_14314280030000,building_measurements,unresolved_building,,2014,1,,5040,FALSE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,"User approved one double-lot Wabansia house, Assessor2014 and reported land2520+2520. Floor-area-ratio remains unavailable because competing4046/4258 building areas cannot be reconciled; homes-per-acre retained.",permit_100505358/assessment_2022/MLS_09873883,NA,,,,,
residential,residential_tieback_13224160040000,residential_tieback_13224160040000,building_measurements,unresolved_building,,2013,12,16710,19824,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,Approved two six-flats with 16710 building square feet and 19824 source-reported land square feet. Include the separate 875-square-foot vacant parcel explicitly named on the 3438 construction permit. Keep the existing Assessor 2013 year proxy; rental listings suggest 2014 but no year override was approved.,permits_100490838_100490842/assessor_2022/https://www.cookcountyassessoril.gov/pin/13224160240000,NA,,,,,
residential,residential_tieback_17062290030000,residential_tieback_17062290030000,building_measurements,unresolved_building,,2007,4,,4512,FALSE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,One four-apartment property at 1261-63 Honore uses the two linked Assessor lots once. The 2012 building sale reports four homes and 4560 land square feet; use 4512 Assessor land and approved 2007 completion proxy. Repeated six-unit tax cards do not establish a second building. Whole-building floor area remains unresolved; homes-per-acre only.,permit_100125052/https://www.redfin.com/IL/Chicago/1261-N-Honore-St-60622/home/183736532/https://interrarealty.com/listing/1261-63-n-honore/,NA,,,,,
residential,residential_17351040310000,residential_17351040310000,building_measurements,unresolved_building,,2022,1,,1117,FALSE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,One of ten separately assessed townhomes matching the ten-home permit. Exact PIN reports three-story townhouse and1117sqft lot but zero floor area throughout2022-2026. Retain homes-per-acre only; listings use old or other parcel numbers and cannot supply this home floor area.,permit100725616/assessor_PINS1735104027_4031_and4033_4037,NA,,,,,
residential,residential_tieback_17341050010000,residential_condo_1734105056,building_measurements,unresolved_building,,2022,8,,6023,FALSE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,3109 Giles completed eight-home building; 3105 completed Assessor2023 remains outside sample; floor area unavailable,User approval2026-09-09; release_review.md firmer recommendations and linked sources,NA,,,,,
residential,residential_tieback_20024000560000,residential_tieback_20024000560000,building_measurements,unresolved_building,,2021,4,6701,4900,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,4400 Oakenwald four apartments confirmed by permit100902285 and completed Assessor; exclude neighboring1881 renovation,User approval2026-09-09; release_review.md firmer recommendations and linked sources,NA,,,,,
residential,residential_tieback_20024040410000,residential_tieback_20024040410000,building_measurements,unresolved_building,,2010,1,3595,3519,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,4450 Oakenwald surviving house; vacant4442 obsolete card does not establish second house,User approval2026-09-09; release_review.md firmer recommendations and linked sources,NA,,,,,
residential,residential_tieback_20032000220000,residential_tieback_20032000220000,building_measurements,unresolved_building,,2022,3,5463,5199,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,418 Oakwood permit100946233 specifies three apartments; repeated building floor counted once; sum two reported parcel land areas,User approval2026-09-09; release_review.md firmer recommendations and linked sources,NA,,,,,
residential,residential_tieback_20034020040000,residential_tieback_20034020040000,building_measurements,unresolved_building,,2020,3,5283,4155,TRUE,TRUE,,,,,,,residential_tieback_no_snapshot_decisions.csv,4317 Forrestville permit100835452 and listing identify three apartments; September2020 passed inspections; repeated floor counted once and two reported lots summed,User approval2026-09-09; release_review.md firmer recommendations and linked sources,NA,,,,,
residential,residential_tieback_14171150250000,residential_condo_1417115041,building_measurements,unresolved_building,,2022,9,20875,8095,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Two tied predecessor PINs became one nine-unit condominium building; the successor cohort repeats the same total building area and the modal site area is 8095 square feet.,condo_base_1417115041/permit_100850654,NA,,,,,
residential,residential_tieback_14171150260000,residential_condo_1417115041,building_measurements,unresolved_building,,2022,9,20875,8095,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Two tied predecessor PINs became one nine-unit condominium building; the successor cohort repeats the same total building area and the modal site area is 8095 square feet.,condo_base_1417115041/permit_100850654,NA,,,,,
residential,residential_297_group_16014080410000,residential_16014080410000,building_measurements,unresolved_building,,2022,2,,3125,FALSE,TRUE,,,,,,,residential_class297_exceptions.csv,The new-construction permit expired but the later class-297 assessor record reports the completed two-unit building; building square footage remains unavailable.,permit_100911590/assessor_pin_16014080410000,NA,,,,,
residential,residential_tieback_16014300040000,residential_condo_1601430013,building_measurements,unresolved_building,,2022,17,,16929,FALSE,TRUE,,,,,,,residential_class297_exceptions.csv,The tied predecessor lineages form one completed seventeen-unit project; the successor cohort contains seventeen residential and ten parking PINs and reports a modal site area of 16929 square feet.,condo_base_1601430013/permit_100850870,NA,,,,,
residential,residential_tieback_16014300050000,residential_condo_1601430013,building_measurements,unresolved_building,,2022,17,,16929,FALSE,TRUE,,,,,,,residential_class297_exceptions.csv,The tied predecessor lineages form one completed seventeen-unit project; the successor cohort contains seventeen residential and ten parking PINs and reports a modal site area of 16929 square feet.,condo_base_1601430013/permit_100850870,NA,,,,,
residential,residential_297_group_14202150290000,residential_condo_1420215058,building_measurements,unresolved_building,,2021,3,4940,3125,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,A 2020 demolition followed by a new 2021 class-297 assessor card and a three-unit successor condominium cohort identifies ground-up construction.,demolition_3742_n_clifton/condo_base_1420215058,NA,,,,,
residential,residential_297_group_17104000490000,residential_adjudicated_harbor_2021,building_measurements,unresolved_building,,2022,350,652094,49926,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,User approved the developer-reported figures for Cirrus as a separate building from Cascade; first occupancy is 2022 Q1. The historical project identifier is retained.,permits_100821394_100918242/condo_base_1710400050/https://www.magellandevelopment.com/projects/cirrus/,NA,,,,,
residential,residential_297_group_17104000540000,residential_adjudicated_harbor_2021,building_measurements,unresolved_building,,2022,350,652094,49926,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,User approved the developer-reported figures for Cirrus as a separate building from Cascade; first occupancy is 2022 Q1. The historical project identifier is retained.,permits_100821394_100918242/condo_base_1710400050/https://www.magellandevelopment.com/projects/cirrus/,NA,,,,,
residential,residential_297_group_17172140050000,residential_condo_1717214023,building_measurements,unresolved_building,,2021,17,56295,16695,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Peoria Green is one completed development with two wings: twelve homes at 128 S Green and five at 123 S Peoria. Completed revision permit 100876378 reduces twenty homes to seventeen; August 2021 completion reporting confirms seventeen. The complete 2022 Assessor base contains seventeen records repeating whole-building floor area 56295 and site area 16695. Four parking flags undercount homes; one flagged record reports five bedrooms and 3859 square feet. Retain source-reported whole-project areas once. Approved September 9 2026.,permit_100876378/permit_100852180/condo_base_1717214023/assessment_2022/https://chicagoyimby.com/2021/08/a-final-look-at-the-completed-peoria-green-in-west-loop.html,NA,,,,,
residential,residential_297_group_14293100350000,residential_condo_1429310057,building_measurements,unresolved_building,,2021,3,5168,3112,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,User approved modal reported land: two completed records report 3112 and one 3100; all agree on year and building area.,condo_base_1429310057/permit_100881803,NA,,,,,
residential,residential_tieback_13233220250000,residential_condo_1323322047,building_measurements,unresolved_building,,2019,6,10764,6270,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Completed six-home permit and six consistent finished Assessor records establish one building.,condo_base_1323322047/permit_100703185,NA,,,,,
residential,residential_297_group_16014270370000,residential_condo_1601427051,building_measurements,unresolved_building,,2022,6,14400,6137,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Retain the completed 2022 six-home building; neighboring successor buildings report 2023 and are outside the study period.,condo_base_1601427051/permit_100884053,NA,,,,,
residential,residential_297_group_17053010310000,residential_condo_1705301070,building_measurements,unresolved_building,,2021,3,6300,2967,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Retain the separate three-home building at 1522 W Thomas using its finished Assessor measurements.,condo_base_1705301070/permit_100887419,NA,,,,,
residential,residential_297_group_17053010310000,residential_condo_1705301071,building_measurements,unresolved_building,,2021,3,8253,2966,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Retain the separate three-home building at 1518 W Thomas using its finished Assessor measurements.,condo_base_1705301071/permit_100882997,NA,,,,,
residential,residential_297_group_14204110080000,residential_condo_1420411074,building_measurements,unresolved_building,,2021,3,4497,3116,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,User approved 2021 completion supported by all three 2021 apartment sales and repeated Assessor land of 3116 rather than isolated 3069.,condo_base_1420411074/permit_100884488/MLS_11074548/MLS_11217326/MLS_11074561,NA,,,,,
residential,residential_tieback_14202280110000,residential_reviewed_14202280110000,building_measurements,unresolved_building,,2008,3,7308,3000,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,3619 N Sheffield: three apartments plus one commercial club agree with four total Assessor units. Retain own-parcel Assessor building and land areas; operator dates completion to 2008. User approved September 9 2026.,permit_100097576/assessment_2022/https://www.wrigleyrooftopsllc.com/rooftop/3619%20N%20Sheffield,NA,,,,,
residential,residential_tieback_14202280110000,residential_reviewed_14202280120000,building_measurements,unresolved_building,,2008,3,7308,4968,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,3617 N Sheffield: three apartments plus one commercial club agree with four total Assessor units. Retain own-parcel Assessor building and land areas; operator dates completion to 2008. User approved September 9 2026.,permit_100093835/assessment_2022/https://www.wrigleyrooftopsllc.com/rooftop/3619%20N%20Sheffield,NA,,,,,
residential,residential_tieback_14293000710000,residential_tieback_14293000710000,building_measurements,unresolved_building,,2020,18,45543,16901,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Arden: retain one eighteen-home project containing three permitted buildings on the two reported Assessor parcels. Sum the three primary building cards once; the secondary parcel repeats a building interest. Broker confirms exact two parcels and 2020 completion. User approved September 9 2026.,permit_100797327/permit_100797329/permit_100797331/assessment_2022/https://www.showcase.com/2725-2741-n-ashland-ave-chicago-il-60614/41075318/,NA,,,,,
residential,residential_tieback_16013170270000,residential_condo_1601317037,building_measurements,unresolved_building,,2018,6,14315,9369,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,User approved one six-home Walton Row project in 2018 using the complete condo cohort reporting whole-site measurements. Do not allocate the common land among six townhomes or count duplicated former parcel cards.,condo_base_1601317037/assessment_2022/permit_100563416/MLS_09683228,NA,,,,,
residential,residential_tieback_14322240250000,residential_condo_1432224071,building_measurements,unresolved_building,,2012,3,6015,3113,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,2034 N Sheffield is a separate three-home building. User approved 2012 completion supported by 2011 corrected permits and first sales in 2012; use its three consistent completed Assessor records and individual reported lot.,condo_base_1432224071/assessment_2022/permits_100309781_100309785_100391194_100391206/MLS_08001257_08035308,NA,,,,,
residential,residential_tieback_14322240250000,residential_condo_1432224070,building_measurements,unresolved_building,,2012,3,5810,3107,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,2036 N Sheffield is a separate three-home building. User approved 2012 completion supported by 2011 corrected permits and first sales in 2012; use its three consistent completed Assessor records and individual reported lot.,condo_base_1432224070/assessment_2022/permits_100309781_100309785_100391194_100391206/MLS_08001257_08035308,NA,,,,,
residential,residential_297_group_17082530370000,residential_condo_1708253039,building_measurements,unresolved_building,,2017,4,22532,5483,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Four original apartments completed by February 2017 sales; exclude the fifth dwelling created by commercial conversion. Use broker-reported whole-building floor area including commercial space and the repeated completed-Assessor site area.,permits_100634081_100703046/condo_base_1708253039/https://www.loopnet.com/Listing/440-N-Halsted-St-Chicago-IL/7337218/,NA,,,,,
residential,residential_tieback_17073250521001,residential_condo_1707325052,building_measurements,unresolved_building,,2007,2,2586,2827,TRUE,TRUE,,,,,,,residential_class297_exceptions.csv,Original two-home Warren building uses repeated whole-building and land fields in the 2022 condo snapshot. The 2025 conversion to one house does not change original construction.,permits_100104697_101064853/condo_2022_17073250521001_17073250521002,NA,,,,,
residential,residential_tieback_14313080420000,residential_tieback_14313080420000,building_measurements,selected_building,,2017,5,6952,3504,TRUE,TRUE,,,,,,,residential_reviewed_building_measurements.csv,Five-apartment new building permitted in 2016 and listed as completed in 2017. Use the primary new-building Assessor area once; companion parcel reports 6852 square feet and an obsolete 1892 year. Sum the two source-reported 1752-square-foot lots.,permit_100618984/primary_pin_14313080420000/companion_pin_14313080430000,https://www.atproperties.com/10725859/1851-n-winnebago-avenue-chicago-illinois-60647-nei,,,,,
residential,residential_tieback_14292270330000,residential_condo_1429227059,building_measurements,selected_building,,2007,6,13616,6307,TRUE,TRUE,,,,,,,residential_reviewed_building_measurements.csv,Completed 1130 Diversey condo assessment identifies six homes; commercial and parking records are not apartments. Keep the neighboring 1136 building separate.,condo_base_1429227059/completed_assessor,https://fairviewstation.com/builders-past-projects/,,,,,
residential,residential_14292270580000,residential_14292270580000,building_measurements,selected_building,,2008,3,7744,3155,TRUE,TRUE,,,,,,,residential_reviewed_building_measurements.csv,Builder identifies three apartments and one commercial space at 1136 Diversey. Correct the residential count from four to three; retain this building's Assessor year and areas.,pin_14292270580000/builder_Fairview_projects,https://fairviewstation.com/builders-past-projects/,,,,,
residential,residential_tieback_17083340230000,residential_condo_1708334056,building_measurements,selected_building,,2010,4,9830,3721,TRUE,TRUE,,,,,,,residential_reviewed_building_measurements.csv,Completed condo assessment measures the separate four-flat at 15 Bishop; listing evidence supports the user-approved 2010 completion proxy. Keep 17 and 19 separately measured.,condo_base_1708334056/permit_100124927/user_approval_2026_09_09,https://www.compass.com/building/15-n-bishop-st-chicago-il-60607/593363358472546477/,,,,,
residential,residential_17083340520000,residential_condo_1708334056,building_measurements,selected_building,,2010,4,9830,3721,TRUE,TRUE,,,,,,,residential_reviewed_building_measurements.csv,"Historical address records identify parcel 1708334052 as 15 N Bishop, not 19. Its point coincides with completed condo 1708334056; retire the predecessor and keep one four-home building at 15.",historical_address_1708334052/condo_base_1708334056,https://www.compass.com/building/15-n-bishop-st-chicago-il-60607/593363358472546477/,,,,,
residential,residential_19102040040000,residential_19102040040000,building_measurements,selected_fields,,,1,,,,,,,,,,,project_manual_reviews.csv,The permit identifies a new mixed-use building with one dwelling above a ground-floor restaurant. The Assessor's two-unit count mixes residential and commercial units.,100094913,,,,,,
residential,residential_20034010280000,residential_20034010280000,building_measurements,selected_fields,,,3,,,,,,,,,,,project_manual_reviews.csv,"The whole-building MLS record identifies three units completed in 2007, correcting the Assessor's four-unit count and 2006 year.",project_manual_reviews.csv:residential_20034010280000,https://www.compass.com/building/4318-s-forrestville-ave-chicago-il-60653/592876679982812709/,,,,,
residential,residential_14283191160000,residential_14283191160000,building_measurements,land_area,,,,,3523.5,,,,143807,,,,,,,PD853 PDF pages 15-16 and 24: December 20 2013 approval of two lots from lots 20-22; each 40.5 by 87 feet; 439 W Deming; individual surface lot above shared garage; Assessor building area unchanged,,,,Jacob Herbstman,2026-09-08,
residential,residential_14283191170000,residential_14283191170000,building_measurements,land_area,,,,,3523.5,,,,143807,,,,,,,PD853 PDF pages 15-16 and 24: December 20 2013 approval of two lots from lots 20-22; each 40.5 by 87 feet; 435 W Deming; individual surface lot above shared garage; Assessor building area unchanged,,,,Jacob Herbstman,2026-09-08,
commercial,commercial_14084040010000,commercial_14084040010000,building_measurements,commercial_measurements,retain_dupac_only,2022,64,,NA,FALSE,TRUE,,,permit_100900621_and_commercial_2024,permit_100906143_and_commercial_2024,,construction_year_parcel_union,field_ledger,The project has verified units and site area but no comparable gross building area,permits_100900621/100906143,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14171200250000,commercial_14171200250000,building_measurements,commercial_measurements,retain_dupac_only,2022,26,,NA,FALSE,TRUE,,,permits_100873964/100878203_and_commercial_2024,permit_100878203_and_commercial_2024,,construction_year_parcel_union,field_ledger,The completed revision and assessor report establish 26 units but no comparable gross building area,permits_100873964/100878203,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14201040060000,commercial_14201040060000,building_measurements,commercial_measurements,retain_dupac_only,2022,9,,NA,FALSE,TRUE,,,permit_100817949_and_commercial_2024,commercial_2024_apartment_breakdown,,construction_year_parcel_union,field_ledger,The project has verified units and site area but no comparable gross building area,permit_100817949/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14202240190000,commercial_14202240190000,building_measurements,commercial_measurements,retain_dupac_only,2022,18,,NA,FALSE,TRUE,,,permit_100890019_and_commercial_2024,permit_100890019_and_commercial_2024,,construction_year_parcel_union,field_ledger,The project has verified units and site area but no comparable gross building area,permit_100890019,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14203080100000,commercial_14203080100000,building_measurements,commercial_measurements,retain_dupac_only,2022,53,,NA,FALSE,TRUE,,,permit_100912748_and_commercial_2024,commercial_2024_apartment_breakdown,,construction_year_parcel_union,field_ledger,The project has verified units and site area but no comparable gross building area,permit_100912748/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14213040110000,commercial_14213040110000,building_measurements,commercial_measurements,retain_dupac_only,2022,198,,NA,FALSE,TRUE,,,permit_100875573_and_commercial_2024,permit_100875573_and_commercial_2024,,construction_year_parcel_union,field_ledger,The project has verified units and site area but no comparable gross building area,permits_100875573/100889829/100895324,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14291000140000,commercial_14291000140000,building_measurements,commercial_measurements,retain_dupac_only,2022,9,,NA,FALSE,TRUE,,,commercial_2024,commercial_2024_apartment_breakdown,,construction_year_parcel_union,field_ledger,The latest assessor report identifies nine apartments and a verified site but no comparable gross building area,commercial_2024/address_permit_history,,medium,The new-construction permit was not recovered in the available address history,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13142030200000,commercial_13142030200000,building_measurements,commercial_measurements,retain_source_units,2008,60,98988,NA,TRUE,TRUE,,,commercial_2024_and_city_building_year,commercial_2024_apartment_breakdown,commercial_2024,construction_year_parcel_union,field_ledger,The completed assessor record establishes 60 units while the permit authorized 59,permit_100202286/commercial_2024/city_building_footprints,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13253150250000,commercial_13253150250000,building_measurements,commercial_measurements,retain_permit_revision_units,2006,8,10750,NA,TRUE,TRUE,,,commercial_2024_and_permit_chain,final_permit_revision,commercial_2024,construction_year_parcel_union,field_ledger,The permit chain revises the authorized count from six to eight units and supersedes the seven-unit assessor count,permit_100137585_revision_chain,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13364140420000,commercial_13364140420000,building_measurements,commercial_measurements,retain_permit_units,2020,7,14422,NA,TRUE,TRUE,,,permit_100739501_and_commercial_2021,permit_100739501,commercial_2021,construction_year_parcel_union,field_ledger,The issued new-construction permit identifies seven units while the assessor source reports six,permit_100739501,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_16111020190000,commercial_16111020190000,building_measurements,commercial_measurements,retain_permit_revision_units,2020,7,8307,NA,TRUE,TRUE,,,permit_100744642_and_commercial_2024,permit_revision_100828527,commercial_2024,construction_year_parcel_union,field_ledger,The revision increases the completed project from six to seven units and the permit timing supports a 2020 completion year,permits_100744642/100828527,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17053010190000,commercial_17053010190000,building_measurements,commercial_measurements,retain_completed_units,2015,40,40853,NA,TRUE,TRUE,,,commercial_2024_and_project_opening,commercial_2024_and_project_record,commercial_2024,construction_year_parcel_union,field_ledger,The completed building contains 40 apartments despite an earlier 41-unit permit count,permit_100547689/Wicker_Park_Lofts,https://yochicago.com/new-wicker-park-lofts-now-leasing-apartments/,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_13093170070000,commercial_13093170070000,building_measurements,commercial_measurements,retain_completed_units,2020,8,9102,NA,TRUE,TRUE,,,commercial_2024,commercial_2024_post_completion_assessment,commercial_2024,construction_year_parcel_union,field_ledger,The later assessor records eight completed apartments rather than the seven units authorized by the earlier permit,permit_100752414/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14204180360000,commercial_14204180360000,building_measurements,commercial_measurements,retain_completed_units,2021,139,123832,NA,TRUE,TRUE,,,commercial_2024,commercial_2024_post_completion_assessment,commercial_2021_stable_membership_fallback,construction_year_parcel_union,field_ledger,The completed assessor record contains 139 apartments while the plans and permits authorized 140; the earlier vintage supplies gross building area for the same PIN,permits_100794249/100879049/commercial_2021_2024,https://www.crexi.com/lease/properties/243763/illinois-3300-n-clark-st,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14213120380000,commercial_14213120380000,building_measurements,commercial_measurements,retain_dupac_only,2017,18,,NA,FALSE,TRUE,,,commercial_2024,commercial_2024_post_completion_assessment,,construction_year_parcel_union,field_ledger,The completed assessor record and permit chain establish 18 apartments but no comparable gross building area is available,permit_100588610/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_14283160520000,commercial_14283160520000,building_measurements,commercial_measurements,retain_dupac_only,2022,14,,NA,FALSE,TRUE,,,commercial_2024,permit_100861679_and_commercial_2024,,construction_year_parcel_union,field_ledger,The completed permit and assessor record establish 14 apartments but no comparable gross building area is available,permit_100861679/commercial_2024,,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_17102120370000,commercial_17102120370000,building_measurements,commercial_measurements,retain_completed_units,2017,490,896277,100946,TRUE,TRUE,,,project_completion_record,permit_chain_commercial_2021_and_project_record,commercial_2024,stable_commercial_2021_2024,field_ledger,The assessor parcel address is 240 E Illinois but the permit chain and physical fields identify the 490-unit Optima Signature tower at 220 E Illinois completed in 2017,permits_100561443/100600523/100609789/100625206/100820991/Optima_Signature,https://www.optima.inc/projects/optima-signature/,high,,codex_audit,2026-07-21,reviewed_evidence
commercial,commercial_16242010140000,commercial_16242010140000,building_measurements,commercial_measurements,retain_cross_family_resolution,2010,5,7635,5691,TRUE,TRUE,,,permit_100349959,permit_100349959_and_residential_post_completion_assessment,stable_commercial_2021_2024,stable_commercial_2021_2024,field_ledger,The two component PINs form one 1218-20 S Washtenaw project. The issued permit and later residential assessment identify five completed units; the stable commercial records supply whole-site building and land area.,permit_100349959/commercial_rows_60518_83660/residential_assessor_16242010150000,,high,,codex_audit,2026-07-23,reviewed_evidence
commercial,commercial_17042220640000,commercial_17042220640000,building_measurements,commercial_measurements,retain_override,2017,390,768240,68857,TRUE,TRUE,,,developer_reported_completion_2017,commercial_2024_apartment_unit_sum_rows:43138,commercial_2024_rows:43138,commercial_2024_rows:43138,field_ledger,Developer explicitly reports the 390-unit Sinclair completed in 2017; preserve Assessor unit and area measurements.,,https://www.fifieldco.com/projects/the-sinclair/,high,,codex_source_review,2026-09-08,reviewed_evidence
commercial,commercial_17103180710000,commercial_17103180710000,building_measurements,commercial_measurements,retain_override,2009,474,449445,341770,FALSE,FALSE,,,commercial_2024_rows:45753,commercial_2024_apartment_unit_sum_rows:45753,commercial_2024_rows:45753,commercial_2024_rows:45753,field_ledger,Rental apartments describe only part of Aqua while the tower also contains condominiums and a hotel. Retain source fields for traceability but exclude density without coherent building and site measurements.,,https://studiogang.com/projects/aqua-tower/,high,Do not allocate common land or substitute whole-tower floor area for the partial rental record.,codex_source_review,2026-09-08,reviewed_evidence
commercial,commercial_17104000510000,commercial_17104000510000,building_measurements,commercial_measurements,retain_override,2021,503,507390,65700,TRUE,TRUE,,,developer_initial_occupancy,developer_building_statistics,developer_building_statistics,developer_site_size,field_ledger,User approved the developer-reported figures for Cascade as a separate building from Cirrus; first occupancy is 2021 Q3.,magellan_cascade/permit_100799477,https://www.magellandevelopment.com/projects/cascade/,high,,jacob_confirmed,2026-09-08,reviewed_evidence
