committee_id,cycle_year,cycle_start_date,cycle_end_date,alderman_id,full_name,ward_number,committee_name,committee_scope,match_rule,confidence,review_flag,committee_type,committee_name_registry,committee_purpose,committee_status,committee_creation_date,committee_status_date,active_for_cycle_auto,creation_after_cycle_end,status_before_cycle_start,activity_window_issue,manual_decision,correct_owner_person,correct_owner_type,correct_owner_ward,include_strict_candidate,include_main_named_recipient,include_candidate_clean,include_candidate_all,include_expanded_validated,manual_overrode_activity_window,exclude_reason,review_notes,reviewer,review_date
14216,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Friends of Leslie A Hairston,candidate,candidate_first_last,high,FALSE,Candidate,Friends of Leslie A Hairston,To facilitate the election of Leslie A Hairston as Fifth Ward Alderman,F,1998-06-23 00:00:00,2024-04-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
24988,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Carlis B Sutton For Fifth Ward Alderman,ward,ward_name,medium,TRUE,Candidate,Carlis B Sutton For Fifth Ward Alderman,To Elect Me Alderman,F,2013-01-31 00:00:00,2013-05-22 15:49:51,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
17246,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,"Citizens for Edith """"Edie"""" Newsome",ward,ward_purpose,medium,TRUE,Candidate,"Citizens for Edith ""Edie"" Newsome","To support the candidacy of Edith ""Edie"" Newsome for the Office of Alderman (5th Ward - Waukegan).",F,2003-01-17 00:00:00,2018-10-02 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26055,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Citizens for Loretta Lomax,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Loretta Lomax,"To support the candidacy of Loretta Lomax for Alderman of the 5th Ward - Chicago, IL",F,2014-08-26 00:00:00,2022-01-04 12:31:32,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24900,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Citizens for Steve Vasilion,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Steve Vasilion,To elect Steve Vasilion alderman of the 5th Ward in the City of Batavia,F,2013-01-05 00:00:00,2015-04-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
20179,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Citizens to Elect John S Whitey  Peters,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Elect John S Whitey  Peters,"Elect John S ""Whitey"" Peters 5th Ward Alderman, City of Aurora",F,2007-01-11 00:00:00,2016-01-07 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
14992,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Fifth Ward Regular Democratic Org,ward,ward_name,medium,TRUE,Political Party,Fifth Ward Regular Democratic Org,Campaign for 5th Ward Committeeman,A,1999-11-09 00:00:00,1999-11-19 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21482,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Friends for Cesar A Santoy,ward,ward_purpose,medium,TRUE,Candidate,Friends for Cesar A Santoy,Elect Cesar A Santoy Alderman of the 5th ward in Berwyn,F,2008-11-14 00:00:00,2025-08-17 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23268,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Friends of Dean Myles,ward,ward_purpose,medium,TRUE,Candidate,Friends of Dean Myles,"To suuport the candidacy of Dean Myles for alderman, 5th ward, city of Aurora",F,2011-01-15 00:00:00,2011-07-05 14:19:01,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21677,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Friends of Guadalupe Jesse Barrios,ward,ward_purpose,medium,TRUE,Candidate,Friends of Guadalupe Jesse Barrios,"To elect Guadalupe ""Jesse"" Barrios Alderman of the 5th Ward in Berwyn",F,2009-01-28 00:00:00,2012-06-13 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26221,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,Friends to Elect Robin Boyd-Clark 5th Ward Alderman,ward,ward_name,medium,TRUE,Candidate,Friends to Elect Robin Boyd-Clark 5th Ward Alderman,To elect Robin Boyd-Clark 5th Ward Alderman,F,2014-11-07 00:00:00,2015-08-25 15:04:40,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
18786,2015,2011-06-01,2015-05-31,leslie_hairston,Leslie Hairston,5,People to Elect Chris Healy,ward,ward_purpose,medium,TRUE,Candidate,People to Elect Chris Healy,To elect Chris Healy as 5th Ward Alderman in Elmhurst,F,2005-02-22 00:00:00,2016-04-27 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22875,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Friends of Roderick T Sawyer,candidate,candidate_first_last,high,FALSE,Candidate,Friends of Roderick T Sawyer,To support Roderick T Sawyer for elective office.,A,2010-08-18 00:00:00,2010-08-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
24149,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,6th Ward Democratic Org,ward,ward_name,medium,TRUE,Political Party,6th Ward Democratic Org,To support the Democratic Party's efforts in the 6th Ward,A,2012-01-15 00:00:00,2012-01-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
5321,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Citizens for Saville,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Saville,To re-elect Michael B Saville as Alderman for 6th Ward in the City of Aurora.,A,1987-01-22 00:00:00,1987-01-22 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24889,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Citizens for Tendam,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Tendam,"To support the re-election of Mark Tendam as Alderman of 6th Ward of Evanston, IL",F,2013-01-10 00:00:00,2025-01-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21623,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Citizens to Elect Mark Sloane,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Elect Mark Sloane,Support the election of Mark Sloane to Evanston 6th Ward Alderman,F,2013-03-22 00:00:00,2013-07-30 15:08:57,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25961,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Friends for Brian Garner,ward,ward_purpose,medium,TRUE,Candidate,Friends for Brian Garner,Brian Garner elected to become the 6th Ward Alderman,F,2014-06-29 00:00:00,2016-01-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22880,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Friends of Brian E Sleet,ward,ward_purpose,medium,TRUE,Candidate,Friends of Brian E Sleet,To support the candidacy of Brian E Sleet for Alderman of the 6th Ward.,F,2010-08-10 00:00:00,2012-06-25 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23383,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Friends of Rachel Kern,ward,ward_purpose,medium,TRUE,Candidate,Friends of Rachel Kern,To elect Rachel Kern as Sixth Ward Alderman of Elmhurst,F,2011-02-08 00:00:00,2011-07-05 12:04:02,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23375,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Friends of Sekum Walker,ward,ward_purpose,medium,TRUE,Candidate,Friends of Sekum Walker,To elect Sekum Walker Alderman of the 6th Ward of the City of Chicago and support friends of Sekum Walker,F,2011-02-07 00:00:00,2011-09-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
28418,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,Joshua Schipp for Rock Island's Future,ward,ward_purpose,medium,TRUE,Candidate,Joshua Schipp for Rock Island's Future,"To elect Joshua Paul Schipp to Rock Island's City Council, 6th Ward",F,2015-02-06 00:00:00,2021-04-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
18044,2015,2011-06-01,2015-05-31,roderick_sawyer,Roderick Sawyer,6,New 6th Ward Democrats,ward,ward_name,medium,TRUE,Political Party,New 6th Ward Democrats,To support candidates who share the ideology of our organization,F,2004-03-03 00:00:00,2013-09-21 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22816,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends of Greg Mitchell,candidate,manual_review:include_main_candidate,manual,FALSE,Candidate,Friends of Greg Mitchell,"To support the candidacy of Greg Mitchell for Alderman of the 7th Ward in Chicago, Illinois",A,2010-07-15 00:00:00,2010-07-15 00:00:00,TRUE,FALSE,FALSE,FALSE,include_main_candidate,Gregory Mitchell,candidate,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"",Registry purpose identifies Greg Mitchell for alderman,codex_registry_review,2026-06-03
899,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,7th Ward Democratic Org,ward,ward_name,medium,TRUE,Political Party,7th Ward Democratic Org,To Elect William M beavers Committeman of the 7th Ward,F,1984-03-30 00:00:00,2016-09-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22102,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,7th Ward Independent Political Organization,ward,ward_name,medium,TRUE,Political Party,7th Ward Independent Political Organization,To support Democratic candidate for political office,F,2009-05-21 00:00:00,2013-08-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25332,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,7th Ward Regular Democratic Organization,ward,ward_name,medium,TRUE,Political Party,7th Ward Regular Democratic Organization,"To promote the re-election of Natashia L Homes as Committeeman, City of Chicago or any other office she seeks to support civic, social and political causes",F,2013-03-18 00:00:00,2023-12-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
31629,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,7th Ward Republican Org,ward,ward_name,medium,TRUE,Political Action,7th Ward Republican Org,To support republicans in the 7th Ward,F,2015-05-09 00:00:00,2017-10-12 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24619,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,7th Ward Republican Organization,ward,ward_name,medium,TRUE,Political Party,7th Ward Republican Organization,Support republican Candidates,F,2012-10-12 00:00:00,2014-10-06 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
4347,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Citizens For William M Beavers for Cook County Board,ward,ward_purpose,medium,TRUE,Candidate,Citizens For William M Beavers for Cook County Board,To elect William M. Beavers Alderman of 7th Ward,F,1982-08-25 00:00:00,2016-09-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
27298,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Citizens for Margie Reid,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Margie Reid,To support the candidacy of Margie Reid for office of 7th Ward Alderman City of Chicago,F,2014-11-14 00:00:00,2018-06-29 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
29492,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Citizens to Elect Don Smith,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Elect Don Smith,To elect Don Smith for alderman of the 7th Ward in Des Plaines.,F,2015-03-03 00:00:00,2015-10-06 09:48:55,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
19217,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Committee for a Better 7th Ward,ward,ward_name,medium,TRUE,Political Action,Committee for a Better 7th Ward,To elect Eric Sluggo Brown.,F,2005-09-16 00:00:00,2012-04-13 15:38:50,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26225,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends Supporting Flora Digby,ward,ward_purpose,medium,TRUE,Candidate,Friends Supporting Flora Digby,To support the candidacy of Flora Digby for the office of 7th Ward Alderman for Chicago IL,F,2014-08-24 00:00:00,2016-11-21 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
18116,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends for William M Beavers for Committeeman of the 7th Ward,ward,ward_name,medium,TRUE,Candidate,Friends for William M Beavers for Committeeman of the 7th Ward,To suport William M Beavers as Committeeman of 7th Ward,F,2003-12-01 00:00:00,2016-09-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26232,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends of Chevette A Valentine for 7th Ward Alderman,ward,ward_name,medium,TRUE,Candidate,Friends of Chevette A Valentine for 7th Ward Alderman,7th Ward Alderman,F,2014-11-15 00:00:00,2015-04-08 15:17:32,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25402,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends of Dorian C Myrickes,ward,ward_purpose,medium,TRUE,Candidate,Friends of Dorian C Myrickes,To elect Dorian C. Myrickes for 7th Ward Adlerman,F,2013-05-13 00:00:00,2014-10-15 14:46:27,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
27249,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,"Friends of LaShonda """" Shonnie"""" Curry",ward,ward_purpose,medium,TRUE,Candidate,"Friends of LaShonda "" Shonnie"" Curry","To elect LaShonda ""Shonnie"" Curry as Alderman of the 7th Ward Chicago Illinois.",F,2014-12-01 00:00:00,2015-10-29 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23061,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Friends of Lionell Martin,ward,ward_purpose,medium,TRUE,Candidate,Friends of Lionell Martin,To get candidate Lionell Martin elected for Chicago's 7th Ward Alderman position,F,2010-10-10 00:00:00,2012-06-13 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25857,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,Keiana Barrett for 7th Ward,ward,ward_name,medium,TRUE,Candidate,Keiana Barrett for 7th Ward,To support Keiana Barrett for 7th Ward Alderman of Chicago,F,2014-03-17 00:00:00,2025-10-23 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24574,2015,2011-06-01,2015-05-31,gregory_mitchell,Gregory Mitchell,7,"Rafael """"Ralph"""" Avila",ward,ward_purpose,medium,TRUE,Candidate,"Rafael ""Ralph"" Avila",To be re-elected to office of 7th Ward Alderman of Berwyn,F,2012-07-30 00:00:00,2013-07-18 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
20016,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Friends of Michelle A Harris,candidate,candidate_full_name,high,FALSE,Candidate,Friends of Michelle A Harris,To support Michelle A Harris in her pursuits of political office,A,2006-11-09 00:00:00,2006-11-09 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
27238,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Friends for Tara Baldridge,ward,ward_purpose,medium,TRUE,Candidate,Friends for Tara Baldridge,To support the campaign of Tara F Baldridge for Alderman of the 8th Ward,F,2014-11-20 00:00:00,2024-04-05 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
23543,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Friends of Mike Charewicz,ward,ward_purpose,medium,TRUE,Candidate,Friends of Mike Charewicz,Get Mike Charewicz elected as Des Plaines 8th Ward Alderman,F,2011-03-03 00:00:00,2011-07-05 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
21499,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Friends of Rick Mervine,ward,ward_purpose,medium,TRUE,Candidate,Friends of Rick Mervine,To support the candidacy of Rick Mervine for the office Alderman 8th ward City of Aurora,F,2008-11-22 00:00:00,2019-06-30 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
19908,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Friends of Steven Carlson,ward,ward_purpose,medium,TRUE,Candidate,Friends of Steven Carlson,The election of Steven Carlson 8th Ward Alderman Waukegan,F,2006-09-22 00:00:00,2012-04-12 09:52:11,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
18461,2015,2011-06-01,2015-05-31,michelle_a_harris,Michelle A. Harris,8,Rainey for Alderman,ward,ward_purpose,medium,TRUE,Candidate,Rainey for Alderman,"Re-elect Ann Rainey-Alderman, 8th Ward, Evanston",F,2005-01-02 00:00:00,2023-07-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
14556,2015,2011-06-01,2015-05-31,anthony_beale,Anthony Beale,9,Citizens to Elect Anthony Beale,candidate,candidate_full_name,high,FALSE,Candidate,Citizens to Elect Anthony Beale,To support the candidacy of Anthony Beale for such office as determined by the committee.,A,1999-01-08 00:00:00,1999-01-08 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
24366,2015,2011-06-01,2015-05-31,anthony_beale,Anthony Beale,9,9th Ward Democratic Organization,ward,ward_name,medium,TRUE,Political Action,9th Ward Democratic Organization,To assist 9th ward candidate in future elections and voters registration.,F,2012-05-08 00:00:00,2015-01-15 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
28446,2015,2011-06-01,2015-05-31,anthony_beale,Anthony Beale,9,Citizens for Anthony Soler,ward,ward_purpose,medium,TRUE,Candidate,Citizens for Anthony Soler,Elect Anthony Soler to 9th Ward Alderman,F,2015-02-20 00:00:00,2015-06-30 09:53:49,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
19843,2015,2011-06-01,2015-05-31,anthony_beale,Anthony Beale,9,"Citizens for Rafael """"Ralph"""" Rivera",ward,ward_purpose,medium,TRUE,Candidate,"Citizens for Rafael ""Ralph"" Rivera","To support the candidacy of Rafael ""Ralph"" Rivera for the office of Alderman (9th Ward-Waukegan).",F,2006-08-29 00:00:00,2014-10-14 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
16985,2015,2011-06-01,2015-05-31,anthony_beale,Anthony Beale,9,Citizens to Elect Harold Noonie Ward,ward,ward_purpose,medium,TRUE,Candidate,Citizens to Elect Harold Noonie Ward,"Election of Harold ""Noonie"" Ward to Alderman of 9th Ward, Chicago, IL",F,2002-08-15 00:00:00,2019-10-03 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26168,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,Friends of Susan Sadlowski Garza,candidate,candidate_full_name,high,FALSE,Candidate,Friends of Susan Sadlowski Garza,To elect Susan Sadlowski Garza,F,2014-10-14 00:00:00,2023-10-16 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
5583,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,Friends of Frank Beach for Alderman Comm,ward,ward_purpose,medium,TRUE,Candidate,Friends of Frank Beach for Alderman Comm,"For the re-election of Franklin C  Beach to the position of Alderman of the 10th Ward in the City of Rockford, IL.",A,1980-12-19 00:00:00,1980-12-19 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
27345,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,Friends of Frank J Corona,ward,ward_purpose,medium,TRUE,Candidate,Friends of Frank J Corona,To elect Frank J Corona as 10th Ward Alderman,F,2015-01-20 00:00:00,2015-03-17 11:51:25,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
14501,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,Friends of John Pope for Alderman,ward,ward_purpose,medium,TRUE,Candidate,Friends of John Pope for Alderman,Support the effors of 10th Ward Committeeman,F,1998-12-06 00:00:00,2015-07-27 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
20189,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,Griffin for Alderman,ward,ward_purpose,medium,TRUE,Candidate,Griffin for Alderman,"To support the campaign of Tim Griffin for election to the office of alderman in the 10th ward, Springfield, Sangamon Co.",A,2007-01-29 00:00:00,2007-01-29 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
24246,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,New 10th Ward - Richard L Martinez Jr,ward,ward_name,medium,TRUE,Political Action,New 10th Ward - Richard L Martinez Jr,Support candidacy & election of candidates favorable to a New 10th Ward,F,2012-02-28 00:00:00,2014-04-28 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
22878,2015,2011-06-01,2015-05-31,susan_sadlowski_garza,Susan Sadlowski Garza,10,"Richard L Martinez, Jr, A New 10th Ward",ward,ward_name,medium,TRUE,Candidate,"Richard L Martinez, Jr, A New 10th Ward","To raise money and to establish voter awareness of who Richard L Martinez, Jr is in support of his candidacy for election to the office of Alderman of the 10th Ward for the City of Chicago.",F,2010-08-19 00:00:00,2011-06-23 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
26197,2015,2011-06-01,2015-05-31,patrick_daley_thompson,Patrick Daley Thompson,11,Friends of Patrick D Thompson for Alderman,candidate,candidate_first_last,high,FALSE,Candidate,Friends of Patrick D Thompson for Alderman,To support the candidacy of Patrick D Thompson for Alderman,F,2014-10-27 00:00:00,2023-01-13 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
23890,2015,2011-06-01,2015-05-31,patrick_daley_thompson,Patrick Daley Thompson,11,Patrick Daley Thompson Campaign Committee for MWRD Commissioner,candidate,candidate_full_name,high,FALSE,Candidate,Patrick Daley Thompson Campaign Committee for MWRD Commissioner,To support the candidacy of Patrick Daley Thompson,F,2011-10-11 00:00:00,2018-10-11 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"","","",""
268,2015,2011-06-01,2015-05-31,patrick_daley_thompson,Patrick Daley Thompson,11,11th Ward Regular Democratic Organization,ward,ward_name,medium,TRUE,Political Party,11th Ward Regular Democratic Organization,To support candidates of the Democratic Party and to support or oppose questions of public policy endorsed by it.,A,1974-10-01 00:00:00,1974-10-01 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
27268,2015,2011-06-01,2015-05-31,patrick_daley_thompson,Patrick Daley Thompson,11,Citizens to Support John Kozlar for a Better 11th Ward,ward,ward_name,medium,TRUE,Candidate,Citizens to Support John Kozlar for a Better 11th Ward,To support the caqndidacy of John Kozlar for A Better 11th Ward,F,2014-11-26 00:00:00,2015-09-30 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
25371,2015,2011-06-01,2015-05-31,patrick_daley_thompson,Patrick Daley Thompson,11,Committee to Elect Karen Elyea,ward,ward_purpose,medium,TRUE,Candidate,Committee to Elect Karen Elyea,To elect Karen Elyea to office of 11th Ward Alderman,A,2013-04-10 00:00:00,2016-06-22 00:00:00,TRUE,FALSE,FALSE,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",""
