pin,pin10,card,year,class,township_code,tieback_key_pin,tieback_proration_rate,card_proration_rate,char_yrblt,char_building_sf,char_bedrooms,char_full_baths,char_half_baths,char_building_non_units,char_building_pins,char_land_sf,pin_is_multiland,pin_num_landlines,bldg_is_mixed_use,is_parking_space,is_common_area,row_id,char_unit_sf,cdu
17223100251128,1722310025,1.0,2024.0,299,76,17223100251001,0.002648,0.002648,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511282024,NA,NA
17223100251128,1722310025,1.0,2025,299,76,17223100251001,0.002648,0.002648,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511282025,NA,NA
17223100251129,1722310025,1,2021,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511292021,NA,NA
17223100251129,1722310025,1,2022,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511292022,NA,NA
17223100251129,1722310025,1,2023,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511292023,NA,NA
17223100251129,1722310025,1.0,2024.0,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511292024,NA,NA
17223100251129,1722310025,1.0,2025,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511292025,NA,NA
17223100251130,1722310025,1,2021,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511302021,NA,NA
17223100251130,1722310025,1,2022,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511302022,NA,NA
17223100251130,1722310025,1,2023,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511302023,NA,NA
17223100251130,1722310025,1.0,2024.0,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511302024,NA,NA
17223100251130,1722310025,1.0,2025,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511302025,NA,NA
17223100251131,1722310025,1,2021,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511312021,NA,NA
17223100251131,1722310025,1,2022,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511312022,NA,NA
17223100251131,1722310025,1,2023,299,76,17223100251001,0.001965,0.001965,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511312023,NA,NA
17223100251131,1722310025,1.0,2024.0,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511312024,NA,NA
17223100251131,1722310025,1.0,2025,299,76,17223100251001,0.001965,0.001965,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511312025,NA,NA
17223100251132,1722310025,1,2021,299,76,17223100251001,0.002809,0.002809,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511322021,NA,NA
17223100251132,1722310025,1,2022,299,76,17223100251001,0.002809,0.002809,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511322022,NA,NA
17223100251132,1722310025,1,2023,299,76,17223100251001,0.002809,0.002809,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511322023,NA,NA
17223100251132,1722310025,1.0,2024.0,299,76,17223100251001,0.002809,0.002809,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511322024,NA,NA
17223100251132,1722310025,1.0,2025,299,76,17223100251001,0.002809,0.002809,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511322025,NA,NA
17223100251133,1722310025,1,2021,299,76,17223100251001,0.00428,0.00428,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511332021,NA,NA
17223100251133,1722310025,1,2022,299,76,17223100251001,0.00428,0.00428,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511332022,NA,NA
17223100251133,1722310025,1,2023,299,76,17223100251001,0.00428,0.00428,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511332023,NA,NA
17223100251133,1722310025,1.0,2024.0,299,76,17223100251001,0.00428,0.00428,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511332024,NA,NA
17223100251133,1722310025,1.0,2025,299,76,17223100251001,0.00428,0.00428,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511332025,NA,NA
17223100251134,1722310025,1,2021,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511342021,NA,NA
17223100251134,1722310025,1,2022,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511342022,NA,NA
17223100251134,1722310025,1,2023,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511342023,NA,NA
17223100251134,1722310025,1.0,2024.0,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511342024,NA,NA
17223100251134,1722310025,1.0,2025,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511342025,NA,NA
17223100251135,1722310025,1,2021,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511352021,NA,NA
17223100251135,1722310025,1,2022,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511352022,NA,NA
17223100251135,1722310025,1,2023,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511352023,NA,NA
17223100251135,1722310025,1.0,2024.0,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511352024,NA,NA
17223100251135,1722310025,1.0,2025,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511352025,NA,NA
17223100251136,1722310025,1,2021,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511362021,NA,NA
17223100251136,1722310025,1,2022,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511362022,NA,NA
17223100251136,1722310025,1,2023,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511362023,NA,NA
17223100251136,1722310025,1.0,2024.0,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511362024,NA,NA
17223100251136,1722310025,1.0,2025,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511362025,NA,NA
17223100251137,1722310025,1,2021,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511372021,NA,NA
17223100251137,1722310025,1,2022,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511372022,NA,NA
17223100251137,1722310025,1,2023,299,76,17223100251001,0.003516,0.003516,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511372023,NA,NA
17223100251137,1722310025,1.0,2024.0,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511372024,NA,NA
17223100251137,1722310025,1.0,2025,299,76,17223100251001,0.003516,0.003516,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511372025,NA,NA
17223100251138,1722310025,1,2021,299,76,17223100251001,0.003677,0.003677,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511382021,NA,NA
17223100251138,1722310025,1,2022,299,76,17223100251001,0.003677,0.003677,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511382022,NA,NA
17223100251138,1722310025,1,2023,299,76,17223100251001,0.003677,0.003677,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511382023,NA,NA
17223100251138,1722310025,1.0,2024.0,299,76,17223100251001,0.003677,0.003677,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511382024,NA,NA
17223100251138,1722310025,1.0,2025,299,76,17223100251001,0.003677,0.003677,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511382025,NA,NA
17223100251139,1722310025,1,2021,299,76,17223100251001,0.004489,0.004489,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511392021,NA,NA
17223100251139,1722310025,1,2022,299,76,17223100251001,0.004489,0.004489,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511392022,NA,NA
17223100251139,1722310025,1,2023,299,76,17223100251001,0.004489,0.004489,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511392023,NA,NA
17223100251139,1722310025,1.0,2024.0,299,76,17223100251001,0.004489,0.004489,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511392024,NA,NA
17223100251139,1722310025,1.0,2025,299,76,17223100251001,0.004489,0.004489,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511392025,NA,NA
17223100251140,1722310025,1,2021,299,76,17223100251001,0.002664,0.002664,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511402021,NA,NA
17223100251140,1722310025,1,2022,299,76,17223100251001,0.002664,0.002664,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511402022,NA,NA
17223100251140,1722310025,1,2023,299,76,17223100251001,0.002664,0.002664,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511402023,NA,NA
17223100251140,1722310025,1.0,2024.0,299,76,17223100251001,0.002664,0.002664,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511402024,NA,NA
17223100251140,1722310025,1.0,2025,299,76,17223100251001,0.002664,0.002664,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511402025,NA,NA
17223100251141,1722310025,1,2021,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511412021,NA,NA
17223100251141,1722310025,1,2022,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511412022,NA,NA
17223100251141,1722310025,1,2023,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511412023,NA,NA
17223100251141,1722310025,1.0,2024.0,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511412024,NA,NA
17223100251141,1722310025,1.0,2025,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511412025,NA,NA
17223100251142,1722310025,1,2021,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511422021,NA,NA
17223100251142,1722310025,1,2022,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511422022,NA,NA
17223100251142,1722310025,1,2023,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511422023,NA,NA
17223100251142,1722310025,1.0,2024.0,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511422024,NA,NA
17223100251142,1722310025,1.0,2025,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511422025,NA,NA
17223100251143,1722310025,1,2021,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511432021,NA,NA
17223100251143,1722310025,1,2022,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511432022,NA,NA
17223100251143,1722310025,1,2023,299,76,17223100251001,0.001981,0.001981,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511432023,NA,NA
17223100251143,1722310025,1.0,2024.0,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511432024,NA,NA
17223100251143,1722310025,1.0,2025,299,76,17223100251001,0.001981,0.001981,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511432025,NA,NA
17223100251144,1722310025,1,2021,299,76,17223100251001,0.002825,0.002825,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511442021,NA,NA
17223100251144,1722310025,1,2022,299,76,17223100251001,0.002825,0.002825,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511442022,NA,NA
17223100251144,1722310025,1,2023,299,76,17223100251001,0.002825,0.002825,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511442023,NA,NA
17223100251144,1722310025,1.0,2024.0,299,76,17223100251001,0.002825,0.002825,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511442024,NA,NA
17223100251144,1722310025,1.0,2025,299,76,17223100251001,0.002825,0.002825,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511442025,NA,NA
17223100251145,1722310025,1,2021,299,76,17223100251001,0.004288,0.004288,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511452021,NA,NA
17223100251145,1722310025,1,2022,299,76,17223100251001,0.004288,0.004288,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511452022,NA,NA
17223100251145,1722310025,1,2023,299,76,17223100251001,0.004288,0.004288,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511452023,NA,NA
17223100251145,1722310025,1.0,2024.0,299,76,17223100251001,0.004288,0.004288,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511452024,NA,NA
17223100251145,1722310025,1.0,2025,299,76,17223100251001,0.004288,0.004288,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511452025,NA,NA
17223100251146,1722310025,1,2021,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511462021,NA,NA
17223100251146,1722310025,1,2022,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511462022,NA,NA
17223100251146,1722310025,1,2023,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511462023,NA,NA
17223100251146,1722310025,1.0,2024.0,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511462024,NA,NA
17223100251146,1722310025,1.0,2025,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511462025,NA,NA
17223100251147,1722310025,1,2021,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511472021,NA,NA
17223100251147,1722310025,1,2022,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511472022,NA,NA
17223100251147,1722310025,1,2023,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511472023,NA,NA
17223100251147,1722310025,1.0,2024.0,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511472024,NA,NA
17223100251147,1722310025,1.0,2025,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511472025,NA,NA
17223100251148,1722310025,1,2021,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511482021,NA,NA
17223100251148,1722310025,1,2022,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511482022,NA,NA
17223100251148,1722310025,1,2023,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511482023,NA,NA
17223100251148,1722310025,1.0,2024.0,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511482024,NA,NA
17223100251148,1722310025,1.0,2025,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511482025,NA,NA
17223100251149,1722310025,1,2021,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511492021,NA,NA
17223100251149,1722310025,1,2022,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511492022,NA,NA
17223100251149,1722310025,1,2023,299,76,17223100251001,0.003532,0.003532,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511492023,NA,NA
17223100251149,1722310025,1.0,2024.0,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511492024,NA,NA
17223100251149,1722310025,1.0,2025,299,76,17223100251001,0.003532,0.003532,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511492025,NA,NA
17223100251150,1722310025,1,2021,299,76,17223100251001,0.003693,0.003693,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511502021,NA,NA
17223100251150,1722310025,1,2022,299,76,17223100251001,0.003693,0.003693,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511502022,NA,NA
17223100251150,1722310025,1,2023,299,76,17223100251001,0.003693,0.003693,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511502023,NA,NA
17223100251150,1722310025,1.0,2024.0,299,76,17223100251001,0.003693,0.003693,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511502024,NA,NA
17223100251150,1722310025,1.0,2025,299,76,17223100251001,0.003693,0.003693,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511502025,NA,NA
17223100251151,1722310025,1,2021,299,76,17223100251001,0.004497,0.004497,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511512021,NA,NA
17223100251151,1722310025,1,2022,299,76,17223100251001,0.004497,0.004497,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511512022,NA,NA
17223100251151,1722310025,1,2023,299,76,17223100251001,0.004497,0.004497,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511512023,NA,NA
17223100251151,1722310025,1.0,2024.0,299,76,17223100251001,0.004497,0.004497,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511512024,NA,NA
17223100251151,1722310025,1.0,2025,299,76,17223100251001,0.004497,0.004497,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511512025,NA,NA
17223100251152,1722310025,1,2021,299,76,17223100251001,0.00268,0.00268,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511522021,NA,NA
17223100251152,1722310025,1,2022,299,76,17223100251001,0.00268,0.00268,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511522022,NA,NA
17223100251152,1722310025,1,2023,299,76,17223100251001,0.00268,0.00268,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511522023,NA,NA
17223100251152,1722310025,1.0,2024.0,299,76,17223100251001,0.00268,0.00268,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511522024,NA,NA
17223100251152,1722310025,1.0,2025,299,76,17223100251001,0.00268,0.00268,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511522025,NA,NA
17223100251153,1722310025,1,2021,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511532021,NA,NA
17223100251153,1722310025,1,2022,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511532022,NA,NA
17223100251153,1722310025,1,2023,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511532023,NA,NA
17223100251153,1722310025,1.0,2024.0,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511532024,NA,NA
17223100251153,1722310025,1.0,2025,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511532025,NA,NA
17223100251154,1722310025,1,2021,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511542021,NA,NA
17223100251154,1722310025,1,2022,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511542022,NA,NA
17223100251154,1722310025,1,2023,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511542023,NA,NA
17223100251154,1722310025,1.0,2024.0,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511542024,NA,NA
17223100251154,1722310025,1.0,2025,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511542025,NA,NA
17223100251155,1722310025,1,2021,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511552021,NA,NA
17223100251155,1722310025,1,2022,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511552022,NA,NA
17223100251155,1722310025,1,2023,299,76,17223100251001,0.001997,0.001997,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511552023,NA,NA
17223100251155,1722310025,1.0,2024.0,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511552024,NA,NA
17223100251155,1722310025,1.0,2025,299,76,17223100251001,0.001997,0.001997,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511552025,NA,NA
17223100251156,1722310025,1,2021,299,76,17223100251001,0.002841,0.002841,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511562021,NA,NA
17223100251156,1722310025,1,2022,299,76,17223100251001,0.002841,0.002841,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511562022,NA,NA
17223100251156,1722310025,1,2023,299,76,17223100251001,0.002841,0.002841,2009,NA,NA,NA,NA,308,596,51456,FALSE,1,FALSE,FALSE,FALSE,172231002511562023,NA,NA
17223100251156,1722310025,1.0,2024.0,299,76,17223100251001,0.002841,0.002841,2009.0,NA,NA,NA,NA,308.0,596.0,51456.0,FALSE,1.0,FALSE,FALSE,FALSE,172231002511562024,NA,NA
17223100251156,1722310025,1.0,2025,299,76,17223100251001,0.002841,0.002841,2009.0,NA,NA,NA,NA,308,596,51456.0,FALSE,1,FALSE,FALSE,FALSE,172231002511562025,NA,NA
